price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,age,renovated
780000.0,3,3.5,3310,5558,2.0,0,0,3,9,3310,0,47.5553,-122.00299999999999,3310,5270,13,0
165000.0,3,1.5,1630,22764,1.0,0,0,3,7,1630,0,47.3611,-122.29299999999999,1620,17859,48,0
707000.0,2,2.5,2130,5001,1.0,0,0,5,8,1330,800,47.6573,-122.399,1750,6000,46,0
497000.0,3,2.5,1220,1475,3.0,0,0,3,8,1220,0,47.6909,-122.395,1220,1546,18,0
349170.0,4,1.75,1670,8856,1.0,0,2,3,7,1070,600,47.5056,-122.251,1660,8088,63,0
287000.0,4,1.5,1300,10050,1.5,0,0,3,7,1300,0,47.4899,-122.116,1730,10050,55,0
2380000.0,4,2.5,3220,20251,1.0,0,0,3,10,3220,0,47.5692,-122.19200000000001,4200,22114,49,0
645000.0,4,2.5,2430,14400,1.0,0,0,5,8,1670,760,47.6202,-122.13799999999999,2140,9048,55,0
238000.0,5,2.25,2240,9652,2.0,0,0,3,7,2240,0,47.4249,-122.211,2180,11644,28,0
328000.0,5,2.25,2240,9652,2.0,0,0,3,7,2240,0,47.4249,-122.211,2180,11644,28,0
365000.0,2,1.5,790,1123,2.0,0,0,3,8,700,90,47.651,-122.368,1370,1281,15,0
380000.0,3,1.0,1380,8147,1.0,0,0,4,7,1380,0,47.7407,-122.3,1360,8147,70,0
525000.0,4,1.5,1680,10500,2.0,0,0,3,7,1680,0,47.6806,-122.166,1830,10264,56,0
402000.0,4,2.25,2000,3672,2.0,0,0,5,7,1650,350,47.6769,-122.383,2000,5100,92,0
308000.0,2,1.0,1680,9250,1.0,0,0,3,7,860,820,47.7618,-122.162,1590,9542,49,0
405000.0,3,2.5,1960,6997,2.0,0,0,3,7,1960,0,47.5415,-121.887,2320,5178,12,0
808000.0,3,1.75,2590,32380,1.0,0,0,3,8,2590,0,47.7539,-122.37,2340,28456,67,1
875000.0,4,3.5,3790,6874,2.5,0,0,3,9,3790,0,47.6956,-122.022,3370,6535,8,0
860000.0,3,2.5,2370,55321,3.0,0,0,4,8,2370,0,47.6148,-122.057,2590,41553,36,0
367500.0,4,2.25,1930,7925,1.0,0,0,3,8,1300,630,47.7626,-122.31200000000001,1930,7200,58,0
604000.0,6,3.5,2580,13572,1.0,0,0,3,8,1290,1290,47.6796,-122.113,2020,11656,31,0
230000.0,2,0.75,890,19703,1.0,0,0,3,6,890,0,47.4922,-121.78299999999999,1270,9800,84,0
435000.0,4,2.75,2160,8148,1.0,0,0,3,7,1410,750,47.7261,-122.306,2060,8100,40,0
347500.0,4,2.5,1970,7098,2.0,0,0,3,7,1970,0,47.3576,-122.05799999999999,1970,5361,11,0
525000.0,4,1.75,1570,16697,1.0,0,2,3,7,1030,540,47.67100000000001,-122.135,1560,9698,37,0
280000.0,2,1.5,1480,15641,1.0,0,0,4,7,1480,0,47.5008,-122.366,1520,7525,78,0
490000.0,2,1.5,1480,15641,1.0,0,0,4,7,1480,0,47.5008,-122.366,1520,7525,78,0
265000.0,4,1.75,1430,5490,1.0,0,0,5,6,1430,0,47.494,-122.184,1030,5900,76,0
645000.0,4,2.25,2720,18295,1.0,0,0,4,8,2000,720,47.5851,-122.073,2720,18295,39,0
390000.0,3,2.25,2420,31497,1.0,0,0,4,8,1750,670,47.4422,-122.15100000000001,2040,30472,54,0
267500.0,3,2.5,1400,7629,1.0,0,0,3,7,1120,280,47.3788,-122.179,1530,7688,30,0
1280000.0,4,3.5,5844,10766,2.0,0,1,3,11,5844,0,47.3293,-122.36399999999999,3413,10766,11,0
404000.0,4,1.75,1840,10720,1.0,0,0,3,7,960,880,47.6074,-122.125,1840,9044,60,0
380000.0,3,2.25,2530,12042,2.0,0,0,3,8,2530,0,47.3742,-122.125,2480,10172,29,0
812500.0,4,2.75,2810,10300,1.0,0,0,4,9,1810,1000,47.5626,-122.149,2710,9900,40,0
265000.0,3,1.0,1020,8610,1.0,0,0,5,7,1020,0,47.4974,-122.169,1070,5940,59,0
480000.0,5,2.75,2550,7725,1.0,0,0,5,8,1390,1160,47.5388,-122.171,2450,7725,51,0
264000.0,1,1.0,710,4725,1.0,0,0,3,6,710,0,47.7328,-122.34,900,5250,79,0
1350000.0,5,3.0,5530,38816,1.5,0,2,3,10,5530,0,47.7352,-122.116,3800,44417,49,1
550000.0,4,1.75,2150,9000,1.0,0,0,4,7,1110,1040,47.6812,-122.113,2040,9000,52,0
615000.0,2,1.5,880,2400,1.5,0,0,3,7,880,0,47.6144,-122.295,1220,4440,89,0
464000.0,3,1.75,1630,28600,1.0,0,0,3,8,1630,0,47.7742,-122.14,2260,26000,51,0
365000.0,3,1.0,1380,30940,2.0,0,0,3,8,1380,0,47.333999999999996,-122.10600000000001,2350,32500,42,0
490000.0,4,2.25,2800,10800,1.0,0,0,3,8,1680,1120,47.7448,-122.177,2260,9800,41,0
280927.0,4,2.25,2070,7350,2.0,0,0,4,8,2070,0,47.3615,-122.274,2080,7210,41,0
282613.0,2,1.0,830,6017,1.0,0,0,4,6,830,0,47.7466,-122.334,1340,6040,64,0
675000.0,3,2.25,2770,15886,2.0,0,0,3,10,2770,0,47.7464,-122.36200000000001,3290,15886,36,0
575550.0,4,2.5,2060,7475,1.0,0,0,3,8,1440,620,47.7272,-122.105,2280,8396,33,0
259900.0,3,2.0,1490,7770,1.0,0,0,4,7,1490,0,47.3686,-122.09,1540,7366,28,0
450000.0,4,2.25,2120,8267,2.0,0,0,3,8,2120,0,47.4885,-121.779,2150,7746,22,0
487500.0,4,2.5,2810,6296,2.0,0,0,3,9,2810,0,47.5019,-122.15100000000001,2850,6140,5,0
275000.0,4,2.25,2400,17842,2.0,0,0,4,7,2400,0,47.2866,-122.21700000000001,1610,12100,45,0
305000.0,3,2.5,2460,5027,2.0,0,0,3,8,2460,0,47.372,-122.102,2740,5000,16,0
395000.0,3,1.75,2030,217800,1.0,0,2,4,8,2030,0,47.2618,-122.12,2570,216057,41,0
215000.0,3,1.0,880,7648,1.0,0,2,4,6,880,0,47.1963,-121.99700000000001,1020,7566,78,0
410000.0,3,2.0,1320,6000,1.5,0,0,4,7,1320,0,47.5752,-122.304,1620,4000,98,0
440000.0,4,2.5,2160,7826,1.0,0,0,4,7,1390,770,47.7754,-122.27600000000001,2190,9900,42,0
1160000.0,4,3.5,4190,15724,2.0,0,2,3,11,4190,0,47.5518,-122.096,3300,10113,24,0
500000.0,4,2.0,2280,7200,1.0,0,0,4,7,2280,0,47.7132,-122.355,1100,7620,62,0
961000.0,5,2.75,2590,6120,2.0,0,0,3,8,2590,0,47.6667,-122.32700000000001,1390,3060,109,0
825000.0,4,2.25,2770,9340,2.0,0,0,4,9,2770,0,47.5628,-122.081,3010,9340,39,0
734000.0,3,1.75,2145,3840,1.5,0,0,5,8,2145,0,47.6875,-122.35700000000001,1140,3840,108,0
490000.0,4,4.25,4480,5715,2.0,0,0,3,7,3680,800,47.373000000000005,-122.179,2190,6070,15,0
175000.0,4,2.5,1780,6000,2.0,0,0,3,7,1780,0,47.3828,-122.302,1630,6000,27,0
190000.0,1,1.0,720,4800,1.0,0,0,3,6,720,0,47.5303,-122.27,1240,4860,104,0
305000.0,4,2.25,2050,12581,2.0,0,0,4,7,2050,0,47.3215,-122.204,1620,7400,40,0
1300000.0,3,1.0,2040,7936,1.0,0,3,5,8,1680,360,47.7028,-122.385,2300,10080,78,0
417000.0,2,1.0,920,6600,1.0,0,0,3,6,920,0,47.5452,-122.27,1510,5944,99,1
275000.0,2,1.0,680,4190,1.0,0,0,2,5,680,0,47.6901,-122.35799999999999,1070,4175,112,0
661000.0,3,2.5,1940,8196,2.0,0,0,3,8,1940,0,47.6786,-122.15100000000001,2070,8514,27,0
435000.0,4,2.75,2230,9640,1.0,0,0,3,8,1320,910,47.7269,-122.325,2100,9600,20,0
788000.0,5,2.25,2910,9454,1.0,0,1,3,8,1910,1000,47.5871,-122.17299999999999,2400,10690,46,0
1800000.0,5,3.25,5270,17232,2.0,0,1,3,10,4010,1260,47.5536,-122.228,3550,13917,41,1
408000.0,5,3.25,2820,6589,1.5,0,0,3,7,2320,500,47.5357,-122.273,1560,5647,112,1
570000.0,2,1.0,1790,3760,1.5,0,0,4,8,1490,300,47.5926,-122.29299999999999,1458,3760,106,0
1540000.0,5,3.25,2920,6960,2.0,0,1,3,9,2120,800,47.6712,-122.272,2470,6735,65,1
400000.0,2,1.0,840,5510,1.0,0,0,3,7,840,0,47.5247,-122.391,1630,5510,63,0
247000.0,3,1.75,1820,8740,1.0,0,0,4,8,1820,0,47.3074,-122.385,2210,8320,31,0
453000.0,3,1.75,1550,7200,1.0,0,0,3,7,1100,450,47.7071,-122.314,1560,7440,69,0
235000.0,2,1.0,1270,3008,1.0,0,0,4,6,650,620,47.5351,-122.279,1270,1514,95,0
675000.0,4,1.75,2460,5750,1.5,0,3,5,7,1620,840,47.5601,-122.37799999999999,1760,4830,99,0
516200.0,3,2.0,2110,5150,1.0,0,0,5,6,1080,1030,47.5521,-122.271,1170,5107,99,0
650000.0,1,1.0,920,91476,1.5,0,0,3,6,920,0,47.448,-122.47200000000001,1746,91476,22,1
257100.0,3,1.5,1500,10227,1.0,0,0,4,7,1000,500,47.2043,-121.99600000000001,1490,7670,73,0
457000.0,2,2.0,1440,9985,1.0,0,0,3,8,1440,0,47.7217,-122.03,1510,4560,12,0
540000.0,3,1.75,1610,3478,1.5,0,0,4,7,1060,550,47.6774,-122.37200000000001,1610,3478,89,0
268000.0,3,1.75,1970,10270,1.0,0,0,4,8,1970,0,47.3619,-122.285,1970,8400,52,0
300000.0,3,1.0,1150,7314,1.0,0,0,3,7,1150,0,47.6246,-122.113,1350,7350,58,0
380000.0,2,2.5,2110,114127,1.0,0,0,4,8,1590,520,47.4137,-122.212,1960,11250,43,0
725000.0,3,2.5,3580,54450,1.5,0,0,3,9,3580,0,47.4026,-122.03299999999999,3090,35943,28,0
249000.0,3,1.0,1000,19204,1.0,0,0,3,7,1000,0,47.3167,-122.081,2450,25927,50,1
274000.0,5,1.0,1680,9383,1.0,0,0,3,7,1400,280,47.7523,-122.311,1680,9458,89,0
1780000.0,4,3.25,3950,10912,2.0,0,0,3,10,3950,0,47.5877,-122.196,3000,10998,15,0
396500.0,3,1.75,2390,7149,1.0,0,0,3,8,1350,1040,47.7244,-122.32600000000001,1710,7402,63,0
460000.0,2,1.5,1820,7800,1.0,0,0,4,7,1240,580,47.7513,-122.35700000000001,1400,7800,62,0
277000.0,3,1.0,1100,8536,1.0,0,0,4,7,1100,0,47.5162,-122.26100000000001,1570,8040,61,0
449500.0,6,4.0,2280,5275,1.0,0,0,3,7,1270,1010,47.5556,-122.294,1760,6642,20,0
785950.0,4,3.0,2530,4560,1.5,0,0,3,7,1540,990,47.6287,-122.3,1640,4560,93,1
545000.0,3,2.5,1940,9775,1.0,0,2,3,8,1440,500,47.7142,-122.22200000000001,2830,9775,43,0
244000.0,3,2.0,1360,9688,1.0,0,0,4,7,1360,0,47.2574,-122.31,1390,9685,35,0
165000.0,3,2.5,1660,2415,2.0,0,0,3,7,1660,0,47.3763,-122.148,1740,2624,35,0
435000.0,2,1.0,800,5000,1.0,0,0,3,7,800,0,47.6751,-122.37200000000001,1410,5000,112,0
642000.0,3,2.5,2670,10082,1.0,0,0,3,10,2670,0,47.6359,-122.045,2740,10854,31,0
340000.0,3,2.5,1720,4120,2.0,0,0,3,7,1720,0,47.4319,-122.32799999999999,1720,5544,19,0
730000.0,4,2.5,3550,35689,2.0,0,0,4,9,3550,0,47.7503,-122.074,3350,35711,27,0
563250.0,3,1.75,1370,2800,1.0,0,0,5,7,800,570,47.6157,-122.291,2270,3773,36,0
675000.0,5,2.5,2820,67518,2.0,0,0,3,8,2820,0,47.5794,-122.025,2820,48351,39,0
620000.0,3,1.5,1620,6630,1.0,0,0,3,8,1280,340,47.6948,-122.39399999999999,1880,5100,64,0
275000.0,2,2.0,1290,9041,1.0,0,0,3,7,950,340,47.5346,-122.291,1290,5000,62,0
270000.0,3,1.0,1830,8209,1.0,0,0,3,7,1830,0,47.7439,-122.228,2150,12000,76,0
325000.0,4,2.5,2040,5472,2.0,0,0,3,8,2040,0,47.3337,-122.189,2420,5782,15,0
476100.0,4,2.5,1850,1836,2.0,0,0,3,7,1600,250,47.5529,-121.99600000000001,1770,2236,13,0
700000.0,2,1.0,1300,12000,1.0,0,0,4,8,1300,0,47.6366,-122.229,2420,15000,59,0
220000.0,4,2.0,1620,5200,1.5,0,0,4,7,1620,0,47.3629,-122.09100000000001,1500,5200,40,0
236000.0,3,1.75,1560,10919,1.0,0,0,3,7,1560,0,47.2917,-122.366,1730,10919,43,0
790000.0,3,2.5,2600,4750,1.0,0,0,4,9,1700,900,47.6833,-122.4,2380,4750,67,0
350000.0,3,1.0,2010,6000,1.0,0,0,3,7,1210,800,47.5515,-122.29799999999999,2460,6000,51,0
130000.0,2,1.0,780,5300,1.0,0,0,3,6,780,0,47.513000000000005,-122.354,780,5300,77,0
283200.0,4,2.5,1982,6406,2.0,0,0,3,8,1982,0,47.3636,-122.19200000000001,2340,6501,14,0
273000.0,3,1.0,1500,6250,1.0,0,0,3,6,890,610,47.5365,-122.368,1210,6250,73,0
599000.0,5,2.25,2460,8710,1.0,0,0,4,8,1330,1130,47.6651,-122.15,2460,8870,42,0
460000.0,4,2.5,2680,11998,1.0,0,3,3,8,1510,1170,47.336999999999996,-122.321,2680,12746,58,0
1160000.0,4,4.25,5860,52889,2.0,0,0,4,10,4910,950,47.7245,-122.095,3320,39066,22,0
385000.0,4,1.75,1720,8750,1.0,0,0,3,7,860,860,47.726000000000006,-122.21,1790,8750,47,0
264250.0,3,1.0,1420,7420,1.5,0,0,3,6,1420,0,47.4949,-122.23899999999999,1290,6600,74,0
608000.0,3,2.5,1760,1472,3.0,0,0,3,8,1640,120,47.6473,-122.374,1760,5400,12,0
450000.0,3,2.5,2790,48994,2.0,0,0,4,9,2790,0,47.3487,-122.088,2550,37834,34,0
1760000.0,3,2.0,2360,4800,2.0,0,0,3,9,2360,0,47.6317,-122.31200000000001,2260,4800,109,1
339950.0,5,2.0,1890,6050,2.0,0,0,4,7,1890,0,47.5018,-122.242,1170,6050,74,0
760000.0,6,3.75,3810,6150,2.0,0,0,4,8,3810,0,47.693999999999996,-122.34,1830,5125,41,0
350000.0,2,1.0,1160,5395,1.0,0,0,3,7,860,300,47.7007,-122.354,1664,5363,78,0
541500.0,3,1.75,2320,55847,1.0,0,2,4,8,2320,0,47.3121,-122.25299999999999,2400,26112,58,0
730000.0,6,2.75,3280,16449,1.0,0,0,4,7,1910,1370,47.5914,-122.134,2550,9532,55,0
215000.0,3,1.0,980,5600,1.0,0,0,2,6,980,0,47.5308,-122.361,1840,5302,69,0
420000.0,3,2.0,1640,9972,1.0,0,0,4,7,1640,0,47.5812,-122.00200000000001,1680,10165,41,0
655000.0,4,2.25,2060,8470,1.0,0,0,3,8,1440,620,47.5605,-122.124,2180,8978,35,0
240000.0,3,2.5,1500,10652,2.0,0,0,4,7,1500,0,47.4015,-122.176,1610,7417,37,0
730000.0,4,2.0,2360,6000,1.0,0,0,5,7,1260,1100,47.6534,-122.41,1720,6000,79,0
390000.0,4,1.5,1940,12100,1.0,0,0,3,7,1940,0,47.6892,-122.164,1380,12100,56,0
473000.0,3,1.0,1280,10000,1.0,0,0,4,7,1280,0,47.5716,-122.139,1240,10000,64,0
698000.0,4,3.5,3630,5670,2.0,0,0,3,10,3630,0,47.5189,-122.206,1620,5400,48,1
511000.0,3,2.5,1820,4883,2.0,0,0,3,9,1820,0,47.7355,-122.22399999999999,2720,5002,13,0
358000.0,2,1.5,960,1808,2.0,0,0,3,7,960,0,47.6183,-122.29799999999999,1290,1668,25,0
499990.0,3,1.75,1630,8400,1.0,0,0,4,7,1060,570,47.5983,-122.149,1630,7245,63,0
322000.0,4,2.25,1940,10200,1.0,0,0,3,7,1360,580,47.4253,-122.28299999999999,1940,10200,58,0
201000.0,3,1.0,980,9682,1.0,0,0,3,7,980,0,47.4136,-122.20700000000001,1580,9682,49,0
765000.0,4,2.5,3140,16200,1.0,0,1,3,9,2570,570,47.4363,-122.34200000000001,2530,13200,30,0
920000.0,4,2.75,2880,5750,1.5,0,0,5,9,1710,1170,47.5874,-122.387,1640,5750,90,0
360000.0,4,2.0,1650,7552,1.0,0,0,4,7,860,790,47.7765,-122.324,1410,7199,41,0
297300.0,3,1.75,1980,9220,2.0,0,0,3,8,1980,0,47.2602,-122.219,2080,8305,31,0
399000.0,3,1.0,860,9403,1.0,0,0,4,6,860,0,47.6815,-122.17299999999999,2136,13009,76,1
400000.0,3,1.0,1430,10005,1.5,0,0,4,7,1430,0,47.7181,-122.338,1720,8822,68,0
230000.0,3,1.75,1260,10164,1.0,0,0,4,6,1260,0,47.4752,-122.133,1190,10640,54,0
290000.0,3,1.0,960,4560,1.0,0,0,4,7,960,0,47.5539,-122.365,970,4800,50,0
323800.0,3,2.5,2060,7658,2.0,0,0,3,8,2060,0,47.2923,-122.36,2250,7299,15,0
574500.0,4,1.5,1430,6380,1.5,0,0,4,9,1430,0,47.7014,-122.31299999999999,1220,5112,88,0
505000.0,3,2.25,1670,1596,2.0,0,0,3,8,1220,450,47.6474,-122.396,1670,1596,16,0
372500.0,2,1.0,880,10950,1.0,0,0,4,7,880,0,47.7332,-122.352,1450,7560,74,0
425000.0,3,1.5,1300,19163,1.0,0,0,3,7,1300,0,47.6686,-122.15299999999999,1590,9744,54,0
446250.0,3,2.5,2380,214315,1.5,0,0,3,9,2380,0,47.4525,-121.74799999999999,2400,68824,18,0
330000.0,2,0.75,520,6862,1.0,0,0,4,4,520,0,47.326,-122.037,1170,8756,94,1
608095.0,3,2.5,2680,17707,2.0,0,1,3,9,2680,0,47.7031,-122.22399999999999,2840,21743,35,0
550000.0,3,2.5,2140,10136,1.0,0,0,3,8,1320,820,47.5602,-122.184,1980,11200,60,0
265000.0,4,2.5,1820,16103,2.0,0,0,3,7,1820,0,47.3553,-122.196,2120,21277,14,0
399888.0,4,2.25,1820,8255,1.5,0,0,4,7,1320,500,47.723,-122.337,1550,7628,88,0
430000.0,2,1.0,1050,2570,1.0,0,0,5,7,850,200,47.6764,-122.366,1080,2800,91,0
554990.0,3,2.5,2100,6092,2.0,0,0,3,8,2100,0,47.7508,-122.23899999999999,2250,8592,5,0
359950.0,3,2.5,2210,6280,2.0,0,0,3,8,2210,0,47.35,-122.04299999999999,2250,5972,15,0
405000.0,2,1.0,860,2599,1.0,0,0,4,6,860,0,47.675,-122.37899999999999,1300,3900,117,0
280000.0,2,1.0,870,4025,1.0,0,0,3,7,870,0,47.7243,-122.161,1370,3488,37,0
479950.0,4,2.25,2570,11070,2.0,0,0,4,8,2570,0,47.4507,-122.152,2210,9600,52,0
575000.0,5,1.75,2980,53578,1.0,0,0,4,9,2230,750,47.4908,-122.059,2860,75546,42,0
392000.0,4,2.25,2360,7733,2.0,0,0,3,8,2360,0,47.4403,-122.137,2160,7733,35,0
760500.0,4,2.25,2310,36136,2.0,0,0,4,9,2310,0,47.7506,-122.12200000000001,3930,36136,41,0
435000.0,3,2.5,2300,9521,2.0,0,0,3,8,2300,0,47.7447,-121.976,3020,10042,15,0
1570000.0,4,2.75,2810,8570,2.0,0,0,3,10,2810,0,47.6159,-122.211,2810,9621,25,0
261000.0,4,1.5,2040,10488,1.0,0,0,3,7,1190,850,47.4557,-122.26899999999999,1960,10488,57,0
1480000.0,3,2.25,3290,5000,2.0,0,0,3,9,2730,560,47.6582,-122.28,2340,4000,79,0
853800.0,7,4.0,2960,2665,2.0,0,0,3,9,1950,1010,47.5835,-122.31299999999999,1970,4410,91,1
657500.0,3,2.5,2670,10496,2.0,0,0,3,9,2670,0,47.6272,-122.02600000000001,2490,8636,29,0
331950.0,4,2.5,2530,9933,2.0,0,2,3,8,2010,520,47.2654,-122.21600000000001,2140,9933,28,0
514000.0,3,1.75,1720,5899,1.0,0,1,3,8,1220,500,47.5399,-122.385,1900,6244,32,0
496000.0,3,3.5,3090,27598,2.0,0,2,4,9,2020,1070,47.3541,-122.45299999999999,2180,17085,23,0
1090000.0,4,2.5,3930,21894,2.0,0,0,3,11,3930,0,47.7209,-122.12799999999999,3930,20000,31,0
195700.0,3,1.0,1120,5200,1.0,0,0,5,7,1120,0,47.3638,-122.088,1690,5200,42,0
1400000.0,4,2.25,3960,8640,2.0,0,2,3,9,2630,1330,47.6317,-122.304,3850,8640,93,0
1180000.0,4,3.25,4060,20822,2.0,0,0,3,10,4060,0,47.7213,-122.055,4170,23958,27,0
643403.0,3,2.5,2350,9648,1.0,0,0,4,9,2350,0,47.6156,-122.10799999999999,2320,10512,52,0
357000.0,4,2.5,2380,7066,2.0,0,0,4,7,2380,0,47.3982,-122.17200000000001,2310,8127,21,0
865000.0,3,1.75,1480,8163,1.0,0,0,3,7,1040,440,47.638000000000005,-122.206,2170,11124,65,0
905000.0,3,2.5,2930,9280,2.0,0,0,4,10,2930,0,47.6335,-122.15100000000001,2730,10090,30,0
265000.0,3,1.5,1290,7100,1.0,0,0,3,6,1290,0,47.4227,-122.33200000000001,1300,7183,64,0
535000.0,2,2.5,2730,7246,2.0,0,0,3,9,2730,0,47.512,-122.175,3220,7214,20,0
450000.0,3,1.0,1290,5440,1.0,0,0,4,6,790,500,47.6951,-122.367,1220,5464,89,0
460500.0,4,2.5,2170,7533,2.0,0,0,3,8,2170,0,47.5057,-122.149,2170,8728,27,0
315000.0,4,1.75,1850,8580,1.0,0,0,3,7,1140,710,47.4877,-122.24,2210,9240,58,0
607500.0,4,2.5,2110,13939,1.0,0,0,3,8,1270,840,47.6431,-122.113,2140,8882,40,0
432000.0,2,1.0,960,3235,1.0,0,0,4,7,960,0,47.661,-122.344,1290,2069,102,0
1700000.0,3,4.0,3910,5350,2.0,0,2,5,10,2610,1300,47.6393,-122.40799999999999,2890,5350,85,0
479000.0,4,2.5,2590,6139,2.0,0,0,3,8,2590,0,47.3883,-122.035,2410,6139,17,0
475000.0,5,2.75,3080,6600,2.0,0,0,3,9,3080,0,47.4501,-122.12200000000001,3080,6600,16,0
415000.0,3,1.0,1630,8146,1.0,0,0,3,7,1630,0,47.7293,-122.29,1480,8146,66,0
450000.0,2,1.0,910,5000,1.0,0,0,4,6,910,0,47.683,-122.374,1480,5000,104,0
1140000.0,3,2.5,2780,33503,1.5,0,1,4,8,2110,670,47.5844,-122.081,3150,15542,49,0
430000.0,5,3.0,3880,8432,2.0,0,0,3,7,3880,0,47.4806,-122.176,2620,5623,14,0
296000.0,3,1.75,1360,10742,1.0,0,0,5,7,960,400,47.4351,-122.17299999999999,1830,9000,47,0
303000.0,4,2.25,2560,8927,1.0,0,0,3,7,1790,770,47.34,-122.271,1920,9669,42,0
641000.0,4,2.5,2600,6015,2.0,0,0,3,8,2600,0,47.5971,-122.031,2910,5305,14,0
280000.0,3,2.25,1220,5739,1.0,0,0,3,7,790,430,47.6952,-122.32600000000001,1870,5739,34,0
260750.0,3,2.0,1560,9635,1.0,0,0,3,7,1260,300,47.341,-122.309,1570,8276,52,0
601000.0,4,2.5,2080,5191,2.0,0,0,3,8,2080,0,47.5978,-122.01700000000001,2170,5518,17,0
255000.0,3,1.5,1490,6604,1.0,0,0,4,6,1490,0,47.4683,-122.351,1330,6604,100,0
555000.0,4,2.75,2020,10720,1.0,0,0,4,8,1420,600,47.6373,-122.104,2190,10164,42,0
865000.0,3,1.5,1530,10827,1.0,0,0,4,8,1530,0,47.6354,-122.234,2050,10827,63,0
1390000.0,4,2.5,3450,17400,1.5,0,0,4,9,2180,1270,47.5969,-122.206,3770,19530,54,0
315000.0,3,2.25,1400,31626,1.0,0,0,2,7,1140,260,47.3029,-122.069,1680,35093,31,0
200000.0,2,1.0,1730,9610,1.0,0,0,3,7,1380,350,47.2956,-122.285,1310,9812,56,0
357000.0,3,1.0,1370,6450,1.0,0,0,3,7,1370,0,47.7195,-122.288,1550,6898,70,0
390000.0,2,1.5,1050,934,2.0,0,0,3,8,960,90,47.6029,-122.309,1470,1885,11,0
462000.0,5,1.75,2840,10220,1.0,0,0,4,7,2210,630,47.763999999999996,-122.36,2000,9750,64,0
174500.0,2,1.0,1010,5200,1.0,0,0,3,7,1010,0,47.4166,-122.323,1580,7500,63,0
305000.0,2,1.0,1210,7140,1.5,0,0,3,6,1210,0,47.7225,-122.34899999999999,1150,7376,97,0
449000.0,5,1.75,1720,14040,1.0,0,0,4,8,1150,570,47.7365,-122.339,1750,7800,62,0
260000.0,3,2.0,2710,5000,2.0,0,0,3,6,2710,0,47.5188,-122.37299999999999,850,5000,67,0
751000.0,4,2.5,3110,6142,2.0,0,0,3,9,3110,0,47.701,-122.111,3200,6826,14,0
370037.0,2,1.0,1250,9270,1.0,0,0,4,7,1250,0,47.7284,-122.339,1130,6800,70,0
229950.0,3,1.75,1900,8910,2.0,0,0,4,7,1900,0,47.2769,-122.145,1610,8586,30,0
349000.0,3,1.75,1740,7682,1.0,0,0,3,8,1330,410,47.4451,-122.126,2010,8820,40,0
348000.0,4,2.5,2070,3808,2.0,0,0,3,8,2070,0,47.4498,-122.12,1900,2992,15,0
1220000.0,3,3.25,3030,5600,2.0,0,2,3,9,2220,810,47.5978,-122.292,2040,6600,113,1
510000.0,4,3.0,3610,18948,2.0,0,0,3,10,3610,0,47.2911,-122.34200000000001,3568,18948,25,0
265000.0,3,1.5,1520,6805,1.0,0,0,4,7,1040,480,47.2907,-122.367,1440,7041,37,0
1250000.0,3,2.75,2780,4815,3.0,0,2,3,10,2780,0,47.6569,-122.286,2820,5000,44,0
937500.0,4,4.0,5545,871200,2.0,0,0,3,11,3605,1940,47.676,-121.882,3420,871200,15,0
485000.0,3,1.75,2590,8384,1.0,0,0,4,8,1590,1000,47.7739,-122.199,2590,8800,47,0
489000.0,4,1.0,1150,5217,1.5,0,0,3,7,1150,0,47.6806,-122.287,1220,5217,67,0
400000.0,2,1.0,920,5120,1.0,0,0,5,7,920,0,47.5569,-122.39399999999999,1190,5120,66,0
638000.0,3,2.5,2110,3600,2.0,0,0,3,9,2110,0,47.665,-122.08200000000001,2540,4384,13,0
440000.0,3,1.75,1170,8740,1.0,0,0,4,7,1170,0,47.6849,-122.117,1870,8448,50,0
305000.0,6,2.0,1900,8240,1.0,0,0,2,7,1200,700,47.7037,-122.296,1900,8240,54,0
649950.0,6,2.0,1900,8240,1.0,0,0,2,7,1200,700,47.7037,-122.296,1900,8240,54,0
680000.0,4,2.5,3290,6012,2.0,0,0,3,9,3290,0,47.5961,-121.98,3210,6005,13,0
629000.0,4,2.5,2660,22050,2.0,0,0,3,9,2660,0,47.4911,-122.125,3060,21111,22,0
555000.0,3,2.5,2160,7584,2.0,0,0,3,8,2160,0,47.5751,-122.014,2160,7372,30,0
669000.0,4,2.75,2700,35362,2.0,0,0,5,8,2700,0,47.7628,-122.094,2810,35915,42,0
272000.0,3,2.5,1980,6608,2.0,0,0,3,8,1980,0,47.2642,-122.213,2150,7495,24,0
270000.0,4,2.25,2600,9900,1.0,0,0,3,7,1600,1000,47.4881,-122.23700000000001,1770,11250,53,0
215000.0,3,1.0,1280,9775,1.0,0,0,3,6,1280,0,47.3262,-122.334,1230,8750,54,0
690000.0,3,1.5,1710,17707,1.0,0,0,4,7,1180,530,47.5393,-122.21600000000001,2590,9508,71,0
256000.0,4,1.75,1270,6825,1.0,0,2,3,7,1270,0,47.5051,-122.242,1800,6930,68,0
255000.0,3,2.25,1890,7314,1.0,0,0,3,7,1100,790,47.4121,-122.17200000000001,1520,7676,37,0
550000.0,7,4.0,3440,8100,2.0,0,0,3,7,3440,0,47.6981,-122.34899999999999,1420,1560,48,0
